Date,Subject_0,Subject_1,Subject_2,Subject_3,Subject_4,Subject_5,Subject_6,Subject_7,Subject_8,Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Subject_16,Subject_17,Subject_18,Subject_19,Subject_20,Subject_21,Subject_22,Subject_23,Subject_24,Subject_25,Subject_26,Subject_27,Subject_28,Subject_29,Subject_30,Subject_31,Subject_32,Subject_33,Subject_34,Subject_35,Subject_36,Subject_37,Subject_38,Subject_39,Subject_40,Subject_41,Subject_42,Subject_43,Subject_44,Subject_45,Subject_46,Subject_47,Subject_48,Subject_49,Subject_50,Subject_51,Subject_52,Subject_53,Subject_54,Subject_55,Subject_56,Subject_57,Subject_58,Subject_59,Subject_60,Subject_61,Subject_62,Subject_63,Subject_64,Subject_65,Subject_66,Subject_67,Subject_68,Subject_69,Subject_70,Subject_71,Subject_72,Subject_73,Subject_74,Subject_75,Subject_76,Subject_77,Subject_78,Subject_79,Subject_80,Subject_81,Subject_82,Subject_83,Subject_84,Subject_85,Subject_86,Subject_87,Subject_88,Subject_89,Subject_90,Subject_91,Subject_92,Subject_93,Subject_94,Subject_95,Subject_96,Subject_97,Subject_98,Subject_99
1957.0000,2891.5022,3200.4252,2957.8820,2373.8701,2442.0665,2353.5891,2918.9008,2327.9302,2368.5074,3035.6747,2161.6811,2162.4674,2545.5892,1892.3214,2155.5091,1955.7601,1679.0755,1942.6629,1529.5465,2910.6205,2409.3527,2056.8521,2563.9700,2488.5114,1848.7804,2078.4650,1960.7533,2188.5705,1934.2788,2415.9076,1332.7876,1322.9205,2093.7114,2824.7314,2298.0049,2436.7484,2484.3980,2169.0792,2478.5314,1968.6854,2586.6551,2088.3850,2776.7811,1735.6177,2398.9622,1833.1778,2381.2647,2411.1634,1979.1839,2373.2192,3417.8981,1993.4190,2963.8710,1732.7787,2256.2852,2363.7372,3123.3100,1631.7226,1667.5476,2449.0513,2648.3685,2298.5720,2227.9974,1981.9120,2590.6869,1978.4569,2624.4895,2487.1844,2317.3945,1361.3532,2168.9983,2042.4093,3176.6823,2117.7540,1787.0944,2856.4263,3187.7284,2661.9960,2110.4515,1748.8485,2063.7958,1833.0528,2051.4568,2531.8708,1725.9303,2320.3704,2707.9156,2578.5127,2428.8759,1904.5601,2146.8703,1527.3731,1317.5091,2009.6381,2296.0681,2227.9368,1624.6421,1862.1461,1710.6889,3248.0571
1958.0000,2702.7594,1580.0534,2512.5416,1798.8321,2500.5815,1586.3247,2074.1163,1820.7998,2226.0127,2301.3494,3375.8607,2347.8511,2099.9773,2114.0250,2141.5776,2007.7526,2089.1802,1796.3949,2539.4911,1618.7500,2837.1348,2861.0221,2557.5164,2964.0942,1948.1162,2196.9495,2567.7176,2431.2516,3180.8710,2669.7835,2072.1105,2587.8808,2058.8594,1948.5264,1848.1187,1616.4890,2777.8914,1431.0458,2425.2593,2335.2171,2361.7712,2259.5466,2489.2956,2257.9447,1954.9807,2554.1537,2705.6744,1185.8925,1582.3534,2057.1775,2358.9603,1998.2779,3305.0199,2489.4989,3067.0847,2664.0996,1710.5143,1820.0959,2219.1109,2537.3474,2960.0334,2674.1812,2428.3647,2486.1114,2586.5975,2144.5782,1423.9037,2044.7149,2281.1502,2440.0055,2458.2352,2703.8173,1814.1585,2592.0707,2125.2019,2081.0599,2977.6264,2046.3490,2839.4962,2194.0213,2986.8065,2129.3668,2341.7446,2834.9380,2483.5886,2599.6257,2741.2951,2396.2748,2491.2575,2885.7837,2660.6222,3217.8226,2899.6141,1730.8996,2373.0291,1951.9584,1616.5207,2845.1837,2169.7510,2163.5394
1959.0000,2780.0823,2620.6084,2713.1524,2263.1307,2577.9638,2872.0120,2769.3154,2249.4687,2748.8910,1975.4720,2246.1078,2810.9912,2393.0334,1964.3972,3155.1630,2637.3580,2751.7253,1570.3436,1880.2496,2016.1886,2033.2514,2896.1422,2298.1270,3118.9397,2111.8057,2374.3479,1923.5911,1899.2263,3549.8612,2975.7651,2096.0535,2130.7907,2854.6725,2687.3710,3056.8911,2049.2884,2081.6127,2311.5364,2195.7492,2386.6078,2460.0086,2151.7463,2150.2012,2978.4667,2527.7299,2247.8415,2378.0231,2390.2184,2524.3876,1512.8873,2717.8175,1992.8724,2601.6069,2452.0965,3176.5983,1932.1092,2839.9797,3491.4190,2422.0314,2388.1065,3128.9330,2095.6251,2123.8018,3052.6411,3006.0656,1845.0042,1072.0855,2300.5071,2313.8237,2053.1391,2896.4836,2839.8744,2669.3872,1662.5456,2192.7440,2829.5487,2889.0130,2509.4200,2436.6411,3203.1366,2694.8413,3393.6880,2613.3364,2291.2107,2328.0939,2734.7549,2163.5078,2373.9514,3051.0925,1830.6848,2383.6174,2103.9729,1629.8844,2130.8221,2690.9265,2815.2106,2388.4371,2024.3199,3127.2347,1976.3744
1960.0000,2498.0988,1948.3126,1796.8474,2684.0620,2605.3065,3037.3324,2139.9427,2121.8295,2599.6878,3296.2248,3216.1092,1865.0269,2498.4425,3096.5692,2913.3435,2033.8374,3392.8793,2225.3382,2441.1026,2637.0074,3345.2338,2466.4568,2909.8489,2077.2193,2999.4075,3094.7729,1575.4925,2792.3637,2076.0767,2719.2855,1938.1467,2656.5061,2922.2267,2689.7504,2501.7656,2326.5874,2561.5858,1985.8718,2012.8708,3346.5581,1967.4573,1728.9200,2568.8695,2695.1564,2552.8359,2897.3574,2826.9649,3140.4472,1939.8263,3014.4906,2683.5304,2690.8723,1720.8018,2294.8814,2892.4502,3209.2567,2429.9940,2421.2528,2802.3305,2563.3412,2854.7336,2711.6203,2598.7682,2614.8404,3007.6996,2038.0056,1727.9483,2108.5341,3464.2302,2689.3909,3211.1094,3348.1532,3205.2037,2366.8727,2392.6294,2274.5551,1764.4486,2978.1703,3476.2972,3401.8043,2893.7861,3086.1334,2916.6608,3241.1222,2734.2136,2010.0025,2418.6460,2456.3697,2742.4951,3244.8308,3059.4646,2099.4811,2949.0518,2397.4636,2574.3533,2615.2569,2687.4966,2209.4924,2927.6643,2576.3697
1961.0000,3277.2529,2760.0127,2221.4065,2901.1124,2321.4636,3547.0744,2261.4407,3219.7628,1438.7108,3082.1167,2286.3806,3100.3044,2460.0894,2562.6550,2789.6933,1955.9540,2617.8976,2288.8266,2467.1831,2576.6137,3213.0773,2931.9359,2454.8869,2507.8484,2770.4944,2396.6475,2463.7875,2696.7460,2609.9081,2461.2884,3156.1455,1872.7132,2570.1091,2652.6943,2802.2479,3183.0867,1867.4799,3049.2819,2520.8430,2279.4634,2619.1270,2711.1492,3275.1502,2502.1749,2118.0609,2115.7763,2235.8899,2870.6176,2955.8641,2840.6922,2903.0720,1706.2754,2361.3886,2499.2285,2712.0316,2080.9397,2125.8368,3340.4985,1225.8630,2678.9748,2272.7104,2275.7974,2548.1302,3230.8075,2439.0560,1646.1863,2905.5480,2534.0597,2621.1095,2562.4834,3142.7966,3369.8143,2701.6674,1792.4075,1618.9861,2223.7765,2222.1159,2045.6880,2503.9008,3002.0325,3042.6074,2652.3796,2023.7521,1914.0028,2541.0903,1939.6886,3040.0819,2278.1094,2907.1273,2697.2351,3062.3595,2121.3219,2174.7161,2988.7111,2786.0568,2395.6396,3596.4096,2931.8889,2524.3395,1570.0089
1962.0000,1570.0949,1537.1029,3249.4209,3060.1439,601.4884,2567.2160,2465.4225,2877.7293,3152.9670,4169.8919,2835.4361,3069.5442,2932.5993,3223.5640,1848.8103,2884.0334,2342.9833,3193.4619,2557.8590,2256.3965,3329.6561,2493.6463,2633.7810,2563.4215,2779.1505,3136.3880,2623.5071,2517.6271,2570.4842,2208.2981,2850.2686,3897.0692,2996.4048,3130.5515,3636.7733,2875.2526,2827.3409,3501.9586,2696.8098,2912.2381,2670.3389,3230.6686,2427.0390,2458.3050,3000.6528,2985.7869,2930.0001,3303.6221,2305.2387,2579.4165,1571.9812,2281.7858,2454.6024,2282.1104,2494.9312,2507.0716,2311.6870,2122.8014,2938.9769,2269.9898,2315.4525,2777.9672,2439.1848,2691.7195,2083.7085,2849.3444,2150.8382,2808.9371,2267.7717,3693.4171,2510.2445,3435.9158,2571.1994,2440.7371,3538.4565,3513.1480,2791.3868,2533.3657,3792.5049,2675.2374,2686.0956,1592.1816,3050.5035,3131.0450,2437.5237,2410.2426,1756.1780,2933.8788,1820.1577,1878.9044,2362.3256,3292.5085,2244.4029,2667.5847,3382.8123,3180.3229,2827.6976,1866.8790,2608.8790,3209.0511
1963.0000,3594.8712,2485.7067,2851.3359,3894.0920,3272.8683,2675.2826,2821.7387,2995.3393,2749.8761,2730.1098,2652.6269,2383.6288,2033.7284,2824.8507,3757.5831,2629.4771,3205.8799,2619.5529,2250.4705,2782.1819,2925.0135,2447.5675,2964.7275,2165.7904,2110.2941,2203.8008,3233.8850,2700.2684,2716.9316,3786.7767,1912.5002,1708.5269,3673.6878,2564.5939,2790.8004,3163.7602,3085.2092,2867.0557,3571.3336,2098.1581,3056.6347,3545.8065,2462.7891,2159.6095,4086.5284,2301.9280,2529.4579,2931.9325,3333.0058,3214.5960,1899.6255,2621.0056,2494.5611,2990.3726,2945.0841,2255.8559,3073.2037,2047.6083,2923.1694,3543.5203,2284.8206,2128.8004,2758.8895,2552.3609,3245.3531,3844.9020,1745.2954,1494.5484,2705.2034,2049.9768,4029.4453,1760.6157,3656.2621,3143.5984,3047.9373,2051.2976,2230.1959,3296.0814,3509.1820,3662.5553,3881.6395,3069.8308,4159.5529,2950.5248,2742.4544,1408.2156,2718.2244,3518.0330,2519.2585,2980.9776,2864.9379,2996.5598,3175.4882,3518.0657,2252.1061,1991.4535,2384.1529,3242.2988,3189.5510,1248.5982
1964.0000,3604.0460,3458.6092,2585.0163,3152.2826,1580.5117,3440.5924,3183.1295,3781.6323,3761.5884,3347.1570,3698.1829,1776.4513,2950.6420,2626.7472,3388.0483,3401.8038,2857.7982,2504.6456,3671.8599,2797.0838,2811.7565,3475.8380,2381.0661,2891.3853,4345.0221,2977.6354,3857.4766,2884.7944,3046.5271,3315.4156,2791.0125,2758.3940,3073.2466,3110.0579,2905.3118,2566.4233,2208.7158,2589.2533,2999.5104,1663.4175,2965.8093,2460.1905,3297.1370,2599.8812,3148.4554,3600.0741,2987.2717,4230.9736,2148.6855,3646.9645,3050.9097,2357.9645,3790.4025,3411.9487,3773.7456,2645.2569,3397.3914,2805.9488,3219.1059,2420.1883,3786.8853,2924.5679,2635.3335,3796.9326,2923.6869,4067.8043,4191.9960,2670.2059,3019.7906,2860.5868,2518.3679,2672.2549,2566.2982,2306.3270,2424.4631,3505.3329,2953.3810,2585.6161,2684.8262,3326.9869,2068.0216,2545.6233,3521.9153,3143.0047,2244.1993,3494.7225,2337.1072,2272.3327,4403.2643,3028.0984,3095.0317,3673.1252,2506.9089,3044.8344,2187.5577,3142.5923,1367.5636,3623.4355,2260.3055,4171.4600
1965.0000,2248.1687,2132.4561,3721.2707,2777.1416,2571.5855,3021.0158,2402.6645,3251.5499,2457.0411,2167.3251,3709.5877,4507.1554,2679.3968,3331.1276,3444.7826,4078.1807,2163.6464,3642.9267,3299.3286,3436.2902,3619.3398,3184.2702,3160.4749,2885.2488,2394.0019,3196.1330,2298.9091,2830.4618,3383.9647,2164.2726,2478.8059,3947.1212,3126.2706,1848.0989,3221.3707,2843.2709,3658.1550,3170.2063,2597.1471,3255.1465,3062.2610,2846.4605,2541.6085,3581.3414,2759.0841,2857.0930,2575.7091,2851.6532,2717.6313,2996.2899,2584.6065,2906.7101,3259.5995,4269.7119,2919.9576,3149.7520,3526.4939,3586.3726,2944.9690,2835.3687,3660.8084,4293.3134,1589.8295,3949.5772,2338.4164,3006.1308,3368.6052,3115.5698,4039.1414,2847.7652,3110.5177,2134.2031,3397.7004,3944.8828,2302.6055,3579.6380,3337.0792,3201.3509,2681.7817,3523.7749,4049.9520,3295.1252,2909.2658,2525.9268,2493.2266,3337.5805,3090.6791,3328.6044,3362.7453,2235.4765,3876.0883,3029.5188,3302.7444,3732.5586,3407.7493,3181.6678,4119.9245,2961.0852,2767.6215,3431.5037
1966.0000,3390.0971,3064.8574,4368.5701,3442.0943,2761.0427,1971.4596,3011.9356,2593.1978,2582.2814,4264.1770,3222.7944,3491.6929,2891.4591,2806.6991,3182.9234,3225.4330,3671.3903,4635.6248,3018.7336,2988.7557,3808.7117,4445.8047,3595.6358,3793.8354,3528.1137,3513.8828,3208.3765,3101.7434,3068.0613,4123.2434,2551.3477,3670.5164,4008.3044,3346.6628,3825.6272,2533.8717,3353.9415,3706.8575,4243.5774,3671.2610,3838.8192,3286.6067,3682.1661,2827.3012,2786.7017,3025.0974,3469.7892,3202.3384,4287.9137,2301.2040,3761.5710,2970.1687,2831.4319,3699.2054,3846.6442,3545.6915,4132.5938,3154.4205,3176.4308,4530.8006,3437.1367,3317.9306,3884.7376,3756.4792,2636.4920,2636.4921,2218.5116,2786.4754,3351.8140,4029.5742,3868.0211,3207.7895,3607.2696,2700.2203,4422.7236,3396.8028,2941.8118,3207.9671,2926.8454,3769.8075,3832.5761,3275.1349,3572.3401,2716.0140,3654.9657,3072.3927,2916.8655,4593.4248,2967.2434,2807.5740,2065.5840,2726.3010,3257.3392,2638.8027,3050.9259,3936.4205,4586.5179,2644.5276,4013.8098,4186.7644
1967.0000,2489.3608,3792.8869,3778.8371,3458.9669,3959.1717,3502.9723,3498.1187,3281.7325,3621.2748,2881.9978,2653.6065,3954.3438,3381.4764,5084.6870,4647.8252,3400.4907,2910.1147,3426.2216,3361.7168,3339.1872,2984.7729,4747.8267,4129.1632,4382.2285,1794.7136,4053.1969,2822.6600,4198.0874,3193.1903,3179.7698,3398.5985,5102.8378,2372.8494,3247.3445,3213.5757,4115.8406,4497.5448,3916.1452,3632.1388,3203.9438,3756.9410,3065.1860,3118.1554,4620.9970,3167.9805,4370.3702,3547.3244,2289.9417,4041.9489,3204.0172,3598.8957,4243.6099,4027.9487,3044.1324,4195.5148,4224.7486,2968.7681,3225.0189,3030.1083,2849.2833,3658.6763,2748.4012,2694.2507,4402.3640,3129.7046,3333.7705,3639.6176,1793.4258,2676.2816,3778.1237,2318.9986,2896.0800,3295.4302,3099.0297,3878.0998,3660.2956,4466.5926,3487.2563,3786.5615,2280.6024,2969.9362,4607.5930,3033.0165,2862.5822,4747.4302,3387.9599,3060.6451,4062.6863,2383.6208,3104.3742,2883.2738,3955.5747,3250.1601,3538.7006,3379.8814,2931.6702,3980.4749,3599.3752,4941.5875,3446.7717
1968.0000,3463.3687,3702.0843,2917.9685,2567.5253,4152.5262,3363.1829,3674.4948,3869.5022,3518.3228,2064.3154,3387.9058,4144.0873,3966.0860,3131.6741,3917.5990,2670.2900,4377.8420,2197.8664,2627.3422,3118.6886,4828.6059,3945.2853,3022.1579,2547.9131,3312.7858,4883.5691,3343.6544,4781.4391,3327.8001,4012.6783,2370.4294,3330.1833,3959.7675,4163.0061,4171.3716,5035.4016,3685.4211,3954.3732,3088.8610,2838.7899,3556.0568,3289.0137,3096.7354,3678.3963,3093.4674,3857.5698,3735.7106,3168.0517,4357.6473,2977.7555,3991.8814,3394.0450,3459.9269,4243.6054,3470.7382,3827.1899,3471.7220,2566.5574,3235.1120,3340.5170,4345.5062,3812.8968,3880.6249,2882.4742,2477.6453,1955.6264,4348.2708,3714.5386,3411.3357,3580.7751,4038.7327,3718.1982,4730.9883,3656.2480,2975.9574,3309.0129,3821.9397,4532.5776,2252.6122,3320.7000,3964.2418,4187.5486,3337.4345,4518.6435,3235.9572,4448.0892,3658.5412,5501.9054,2636.3892,3053.7280,2792.4670,3430.7063,4808.5743,2936.3287,5705.7762,4233.7962,4448.4691,2416.5382,3381.4165,4573.8400
1969.0000,4463.6339,3287.9111,3580.0155,3163.6645,4314.5675,3408.6976,3287.7057,4411.6854,3740.5370,3920.3362,2914.7478,4159.0682,4782.4898,3411.7154,2906.6495,4332.8836,3842.6726,3284.5465,3944.2267,4322.5042,3335.0735,4615.4339,1993.2833,4246.5660,3589.3346,4105.2212,4414.6031,2718.0871,4387.5727,2914.3392,3496.8969,5554.6357,4021.1019,2136.0975,4391.0529,2845.1032,3230.5007,4287.6379,3109.6681,3594.6567,3939.2407,3346.5273,3882.8603,3523.4197,4011.0125,4282.8503,3122.3589,3100.3270,4633.7416,4507.1702,3394.5746,3689.3145,3719.8194,3484.0314,3930.5537,3441.1003,3137.4519,3939.6777,3286.8024,3820.1645,3965.7248,3085.3172,3551.4029,3131.9023,2623.1831,3516.5906,5269.9220,4268.5484,4601.8720,4761.6135,2692.9884,2262.2668,4487.0366,3969.6106,5415.4570,4123.3480,3783.4968,4043.4082,2377.7895,4083.5755,2649.2620,3445.1208,3216.2232,4334.3996,3322.7858,4829.8242,3793.7517,3667.2596,5426.8797,3683.6204,3619.8396,4461.5883,3726.5807,3779.8407,4448.2342,3858.9475,4286.6929,3784.8822,3833.1519,2864.1619
1970.0000,3183.2507,4576.5426,3104.3124,4300.8231,4166.4368,5081.7781,4866.8867,4424.3205,4909.8661,3995.3974,4455.6643,4120.3791,4242.8081,4953.1739,2679.1579,3796.9996,3832.7616,3582.3408,4081.1396,5499.8268,3724.9141,4947.3070,4653.8586,4042.8641,4085.4573,4649.2595,3050.5473,6069.9559,4092.4111,3670.8297,4235.8259,3369.3739,3415.2021,3949.3208,4121.3974,2568.7134,5661.3376,5381.0607,4347.2482,4883.2643,4128.2311,4882.4377,3581.9977,4112.5287,4006.5028,5397.0396,2764.5934,4583.8507,3949.9876,5392.9543,2489.7958,5104.7394,3533.7945,6190.3804,2392.4202,5254.1962,4055.8817,2778.9360,3247.3526,4438.2552,3839.4268,5193.5872,3838.6188,3925.4194,5664.7747,3505.3854,4156.8357,4436.3562,3560.5712,3693.9073,3368.8248,3686.5315,5408.7537,2845.3751,4325.8889,2683.7150,7015.6707,4675.5221,3926.1309,4361.8957,4777.7111,4069.7522,4205.0918,1942.3697,4753.7761,5578.3336,4723.0120,4704.3979,3732.3968,4622.6202,5288.7736,4496.7614,3448.0897,3585.3789,4061.5344,2500.8736,4605.5749,5108.2474,3860.9417,4192.0464
1971.0000,4371.8036,3876.3852,5348.1991,3056.3220,4164.4496,4288.0063,4200.9567,3390.9258,3263.7276,4556.8900,4495.5309,4597.7745,3502.7949,3383.4861,5329.1503,3430.9149,2227.3439,3743.4279,2089.6226,4065.0993,5424.0441,3498.6910,3896.5439,4737.1275,3536.6263,3126.8527,2978.0454,3078.5296,4074.9901,2784.2339,5236.8312,4026.6687,5252.6784,3227.0021,3568.9579,4116.5928,4723.2857,4311.2207,4443.2245,4798.7609,4746.3600,4189.5376,4475.0672,4103.4887,3869.3584,3303.8184,3131.5982,5284.0154,4725.1515,4097.0881,5163.7635,4070.8040,5226.5538,4383.9730,4158.7788,4015.5794,3025.1773,3118.7366,4333.2405,4172.4193,4581.9815,3656.0622,3364.9796,3910.7319,4552.4236,3568.0225,4346.7478,3682.7677,4705.0521,4431.3446,3246.3592,3490.2446,4263.8995,3357.3409,3864.7308,3912.5872,3800.9358,2590.8129,4311.3031,5349.4029,3691.6276,2830.3890,4077.2471,3753.5910,4112.9129,4995.9197,1754.1371,4383.1594,4701.9813,3588.2623,5612.9328,5744.7184,5404.5267,4177.3303,4117.0035,3917.9154,4658.9061,4555.9939,5168.2293,4677.3929
1972.0000,5266.8335,3742.6869,2928.8347,3391.6301,5581.9790,4404.8358,3017.7635,4212.6225,3244.6597,4290.8541,3402.7857,4346.7400,4598.5779,4294.6313,4190.7229,4214.8209,4524.6269,6746.7088,4529.9683,2735.1154,2980.3716,3269.2366,3037.2543,5086.9123,4217.2751,3293.0913,5531.0675,5885.9669,3912.7093,3935.2936,4269.9179,4598.9299,5889.0165,4866.3752,4351.0750,4280.6893,4918.0443,4224.4698,3638.3186,5459.4556,6320.6827,4392.3346,5684.6697,5762.2759,3074.4086,4386.6684,3298.0378,4750.0261,3939.5992,4320.5705,5807.4064,3717.9692,3669.1658,4610.2544,4503.1636,3190.0304,4283.6146,4529.3655,2913.6748,3799.8787,1899.8440,5263.2613,4400.7754,5369.9494,5072.6334,3161.1575,5941.4240,4596.6258,3723.0322,4095.7702,4563.7709,4284.2840,3979.3359,4790.2325,4491.9172,4688.1618,3840.1350,4782.7425,2730.8700,4757.5941,3892.9073,3877.2237,3827.5189,5066.4376,5166.6190,4652.6339,3703.1408,2857.6241,5478.5030,4282.7672,4983.4260,5972.5139,3046.7386,4982.2338,4267.5293,3886.4187,5117.5664,4758.2235,5259.0867,3410.5146
1973.0000,3802.9042,4422.7444,5105.5318,5756.5293,4493.5129,4806.3041,4334.3795,6169.9297,5483.2742,5617.0775,5700.4110,4082.4239,4208.9158,3849.7394,4948.4883,6235.9924,4955.4089,4810.2340,6612.1401,4353.2927,5465.6647,5722.3629,5712.0550,4602.8291,3971.1894,4402.7763,4676.6651,2737.6531,5624.0905,6042.6391,6112.7582,6067.0472,5661.5406,5279.1309,4805.2680,4029.2733,5523.5368,2695.5892,4995.4302,6279.3250,4834.4641,2127.9248,4966.3982,4023.6555,5033.9414,5378.8763,5100.3639,4416.2876,4883.6202,3553.2350,4194.7794,4973.3547,4769.2122,5270.6745,4986.5839,5058.1531,4755.6148,2201.5818,6420.1412,4774.8238,3774.8968,3207.0859,5870.3552,4111.0545,5053.7551,5215.0902,3721.5332,4980.3978,4436.6382,5235.3434,5582.8586,3801.2846,6136.1620,5756.1747,3893.4006,6361.3893,5046.0644,4006.6885,3965.9970,5051.7523,5338.6706,2869.2040,5337.3686,4582.6836,4719.1436,5142.4617,4475.0904,4609.0227,3996.8071,5439.9597,4706.9842,3973.1972,4711.3216,3885.6361,5043.5852,5172.8675,4392.4544,2838.7379,4638.2652,5477.6230
1974.0000,6938.3783,5993.4692,3532.5514,3817.7529,4515.8222,5394.0366,5464.4757,5001.9673,4940.0799,3468.7658,5495.8895,4453.9781,3732.9506,3406.0660,4360.9033,5072.8505,4025.1498,5949.7290,5100.9634,4625.6757,4723.7568,5486.7302,5805.0753,4968.8137,5598.0134,5007.3637,3836.5655,4890.8494,4040.2512,4614.1074,4866.5257,3470.8662,5283.2423,5437.6922,5064.2771,5491.8273,4451.3524,5274.8277,4498.6508,4789.1513,3420.3990,5831.5615,3833.8519,4842.6247,2761.5841,4698.9326,5581.5847,4254.2319,4315.6816,3353.3322,4924.6899,4818.8303,4530.7565,5827.0602,5656.8359,6844.0925,3590.4402,3889.4892,4634.7196,5256.1517,3340.8261,3801.4815,5154.8212,2847.3849,2671.1047,5343.7564,5744.8161,4613.6340,6587.1858,6558.1845,4359.8154,5094.0985,5957.5002,6973.2200,5009.1512,6671.9936,5056.0090,4341.8002,4716.3298,4307.9698,5295.4254,6029.7550,4986.8500,4260.6628,3911.6818,5518.8436,3312.1838,5561.5069,6853.1175,5438.9367,5204.6941,3526.0139,5318.1175,4761.9546,4744.1689,6919.8894,3656.9104,5070.6124,4212.6804,4273.1014
1975.0000,5401.2611,4694.8014,4769.3379,4948.1672,4698.2586,5488.0022,5382.2353,4496.8899,4612.0790,4459.2373,7036.5115,5339.6091,5390.5450,4053.1134,5630.7306,4157.1305,2899.9566,3060.1106,4203.2113,3652.9450,4775.8956,4289.1585,5517.5389,4411.7769,4344.8007,4108.9059,4289.4556,5761.9410,4309.3383,4853.8014,4975.1622,3213.2347,5295.2359,4818.2948,5741.5639,2377.6291,3591.8819,5867.9763,4796.6934,5090.0812,3015.8176,5619.5948,3761.9745,4867.6196,4681.5785,4623.0488,5159.6638,3303.5102,5156.0765,5603.1423,4290.2921,5642.0078,4235.1434,4928.0976,4388.9521,5181.4988,6048.0058,6125.0609,3946.0650,3766.6065,4147.1938,4609.2625,2910.8715,4910.9364,5581.1391,4499.7112,5099.3850,3726.1417,4421.5794,4342.6670,4501.6568,3040.0757,5829.5212,4801.8565,5398.9121,5078.2591,4902.5468,5187.4515,5634.1096,4055.9118,5660.4529,4965.0127,5212.4501,4693.4522,5395.8623,6303.4252,5256.8465,3675.5895,2553.1323,5921.6844,5284.7204,4872.3263,3051.6767,4921.4232,5084.0599,6313.8366,4382.5421,3043.5458,3270.3514,4902.8452
1976.0000,6273.1674,5086.3977,5336.8745,4651.2933,5677.0626,3933.6049,4300.8711,5714.3647,4892.9890,4319.7285,4113.7879,4734.3513,4295.3238,5465.7495,5045.8165,5201.2538,3674.1087,3808.7083,5271.1927,5540.0753,4480.8384,2852.8529,3031.3786,4520.4665,5972.7727,5006.9601,4730.6211,4824.4034,5849.8531,4258.9750,4779.6882,5712.8125,5349.1189,4418.6130,2718.3862,3197.8488,3942.0047,5856.1442,4985.0115,4124.7256,4927.9392,5300.6096,7498.2062,5174.8564,7296.1970,2844.2356,4364.3431,4439.8527,5826.9163,6247.4375,3890.7574,4474.2169,4990.7574,5947.3642,4998.8910,5033.1448,7947.1124,4972.7886,4719.5177,6273.4113,3379.9331,4840.5042,3598.8056,4785.3353,4898.1742,4135.7812,5135.7505,4975.3258,4571.4201,4795.3435,4578.7484,4711.6007,5134.2841,3555.1662,5802.7079,5786.3335,5076.7749,3577.2126,4846.3400,5677.4284,5405.9690,4519.8808,4191.8002,5697.2166,4468.3630,5033.6372,4481.3435,4427.2964,6015.0190,5694.0092,4084.9972,6024.1219,5201.6681,5628.7553,7501.9051,5423.0397,5971.6325,6415.3734,3711.2794,4849.5721
1977.0000,4997.3864,4694.3744,5059.3748,4485.0879,6466.4203,5934.2641,5206.2825,4685.0611,6780.4535,4705.1310,7007.3763,5896.5125,4754.5858,4336.8357,4487.3096,3602.4179,3717.5667,6385.3127,5269.7828,3865.8887,4916.5439,3063.2202,4642.4718,4201.5805,4966.4528,6164.9840,5833.3038,6168.7831,6737.4479,5597.7355,5841.7812,5484.9710,4790.4347,5525.0022,4544.9132,5706.4915,5548.0293,3445.7583,7468.9498,6122.1554,5135.2220,5526.8853,6755.2831,4863.2612,5328.6649,5255.0574,4142.4964,4619.5204,4278.9892,5677.1376,5929.5660,3810.2707,4291.3432,6112.2339,5200.3560,5902.7575,4369.5110,5243.5538,4313.2197,3992.7811,6858.2371,5159.0621,6254.2460,5481.3562,4272.4317,6152.0193,5583.8104,6425.2543,5531.2040,5463.6219,7527.8151,5263.4699,5849.9967,6007.2562,6056.8487,3248.4035,3680.3591,4417.4502,5336.6759,4644.4801,4771.4605,6455.6623,5910.9784,5811.6229,6447.6856,3792.6799,3323.4431,6511.6992,6162.3815,5668.1125,3248.9056,6694.8320,4710.3148,6083.0519,6389.5897,4758.9347,3014.9245,5478.0742,5857.5020,4586.5428
1978.0000,5544.0186,6381.6285,4114.4345,3681.8523,2852.1191,5535.9152,5174.5178,4465.5775,4077.8716,4409.4440,5976.7986,5157.9125,5779.5127,8206.6570,5733.0877,4795.4960,4902.8221,5287.6603,4682.1497,6092.7777,5466.6769,4515.3030,3824.5934,3492.1007,4448.1893,4261.8909,3796.2880,7187.7495,4130.9099,5769.2404,4527.9206,3765.7119,3510.6252,4034.3025,4101.7618,5383.1864,5281.3425,5497.7751,3818.9123,4271.6950,3076.5008,4849.9748,5250.7841,5638.0611,5696.3163,5249.2290,6013.9307,3608.4743,4198.1363,5435.8626,4032.9509,6356.3738,5223.3238,4700.5839,6156.3694,5280.8033,5556.3442,5017.7222,4685.8781,2352.6921,4642.8221,4987.0996,5927.2667,5843.9981,6202.1880,5676.4377,5243.5380,4922.6509,5500.7120,4869.9734,5081.3833,4617.3263,4788.9860,5995.7130,4961.4804,5112.9856,4508.6460,6152.0624,6263.0957,6181.7588,3908.8257,5843.6443,4665.9005,3823.8391,3557.7913,4567.6683,4380.2558,3398.1981,3996.3391,6505.3436,5304.1496,6977.8148,4475.9429,5815.5609,4739.5229,6244.3052,4087.2193,5785.0671,5356.0008,2844.3760
